"","V1"
"貴的",4
"買一",4
"買個",4
"買多",4
"買存",4
"買的",4
"費生",4
"資格",4
"質生",4
"超過",4
"越不",4
"趣的",4
"跟她",4
"跟朋",4
"跟生",4
"輕女",4
"輩的",4
"退休",4
"這不",4
"這就",4
"這次",4
"通常",4
"過不",4
"過著",4
"道大",4
"道我",4
"道這",4
"還想",4
"還算",4
"那是",4
"重新",4
"量的",4
"錢存",4
"錢從",4
"錢早",4
"錢花",4
"錢養",4
"錯我",4
"錯的",4
"間到",4
"間陪",4
"阿阿",4
"降級",4
"陣子",4
"隊友",4
"隔壁",4
"離職",4
"離開",4
"難過",4
"難道",4
"電子",4
"電鍋",4
"鞋子",4
"領養",4
"題如",4
"題想",4
"顧父",4
"顧自",4
"養他",4
"養品",4
"養孩",4
"養隻",4
"馬上",4
"體的",4
"體驗",4
"高了",4
"高級",4
"麼呢",4
"麼好",4
"麼樣",4
"麼生",4
"麼用",4
"點一",4
"點去",4
"齡產",4
"，而",3
"+7",3
"○一",3
"0元",3
"0多",3
"17",3
"19",3
"2>",3
"22",3
"23",3
"2個",3
"2小",3
"3萬",3
"6年",3
"6歲",3
"72",3
"7年",3
"80",3
"89",3
"Ad",3
"am",3
"AQ",3
"bl",3
"DD",3
"D我",3
"el",3
"en",3
"GG",3
"ie",3
"it",3
"ke",3
"MC",3
"ou",3
"o男",3
"PT",3
"QA",3
"ra",3
"ri",3
"rm",3
"sh",3
"SM",3
"ta",3
"TS",3
"TT",3
"一人",3
"一件",3
"一兩",3
"一名",3
"一大",3
"一夫",3
"一妻",3
"一家",3
"一會",3
"一本",3
"一百",3
"一頓",3
"七年",3
"三四",3
"三次",3
"上大",3
"上帝",3
"上廁",3
"上網",3
"上進",3
"下的",3
"下要",3
"下面",3
"不但",3
"不住",3
"不像",3
"不受",3
"不合",3
"不外",3
"不孕",3
"不富",3
"不就",3
"不得",3
"不成",3
"不拿",3
"不甘",3
"不美",3
"不養",3
"丟給",3
"中一",3
"中打",3
"中時",3
"中生",3
"中的",3
"主我",3
"主管",3
"主義",3
"之外",3
"乎伴",3
"乖乖",3
"也能",3
"也被",3
"也覺",3
"了X",3
"了三",3
"了什",3
"了其",3
"了再",3
"了最",3
"了十",3
"了台",3
"了吧",3
"了她",3
"了婚",3
"了孩",3
"了家",3
"了明",3
"了現",3
"了畢",3
"了當",3
"了的",3
"了而",3
"了讓",3
"了那",3
"了阿",3
"事了",3
"事我",3
"事的",3
"事還",3
"二○",3
"二個",3
"五年",3
"五百",3
"交了",3
"人最",3
"人又",3
"人和",3
"人咬",3
"人好",3
"人已",3
"人應",3
"人成",3
"人才",3
"人照",3
"人現",3
"人總",3
"人身",3
"人過",3
"他去",3
"他坐",3
"他家",3
"他我",3
"他沒",3
"他生",3
"他都",3
"代人",3
"代很",3
"代還",3
"以一",3
"以下",3
"以來",3
"以把",3
"以決",3
"以沒",3
"以用",3
"以說",3
"以請",3
"休息",3
"但一",3
"但不",3
"但對",3
"但小",3
"但生",3
"但看",3
"但這",3
"但那",3
"低生",3
"住一",3
"何還",3
"作了",3
"作但",3
"作時",3
"作為",3
"作生",3
"作的",3
"你也",3
"你到",3
"你在",3
"你家",3
"你看",3
"你給",3
"你養",3
"佩服",3
"來人",3
"來受",3
"來只",3
"來回",3
"來會",3
"來沒",3
"來要",3
"來跟",3
"係有",3
"保姆",3
"保證",3
"個他",3
"個可",3
"個大",3
"個幾",3
"個弟",3
"個想",3
"個案",3
"個話",3
"們對",3
"們小",3
"們很",3
"們看",3
"們自",3
"們要",3
"們這",3
"們長",3
"倒是",3
"候小",3
"候會",3
"候沒",3
"做好",3
"健全",3
"催生",3
"傳的",3
"像小",3
"像很",3
"像有",3
"像自",3
"儲蓄",3
"兄弟",3
"光是",3
"入都",3
"兩三",3
"兩位",3
"公園",3
"公平",3
"公是",3
"六年",3
"其妙",3
"其是",3
"其自",3
"最低",3
"最重",3
"最需",3
"出一",3
"出意",3
"出遊",3
"判斷",3
"到3",3
"到國",3
"到很",3
"到後",3
"到晚",3
"到甚",3
"到那",3
"到長",3
"制服",3
"則不",3
"前不",3
"前這",3
"前都",3
"剖腹",3
"剛生",3
"劃全",3
"力一",3
"力好",3
"力就",3
"力還",3
"努存",3
"動不",3
"務員",3
"北的",3
"升級",3
"半的",3
"半錢",3
"南部",3
"去對",3
"去工",3
"去年",3
"去想",3
"去掛",3
"去照",3
"去結",3
"去給",3
"去過",3
"又或",3
"又是",3
"又沒",3
"友家",3
"友說",3
"反應",3
"受到",3
"受控",3
"只剩",3
"叫我",3
"可敬",3
"台大",3
"同一",3
"同儕",3
"同這",3
"名其",3
"否有",3
"吧人",3
"吧你",3
"吸毒",3
"呢一",3
"呢從",3
"呢長",3
"周遭",3
"呵呵",3
"和自",3
"哈哈",3
"哪一",3
"哪些",3
"哭了",3
"啊你",3
"啊如",3
"啊所",3
"問他",3
"問別",3
"問各",3
"問的",3
"啦我",3
"嗎可",3
"嘲諷",3
"器官",3
"四十",3
"回事",3
"因<",3
"因不",3
"因此",3
"國玩",3
"在T",3
"在也",3
"在他",3
"在國",3
"在工",3
"在沙",3
"在無",3
"在說",3
"在資",3
"在路",3
"在那",3
"地跟",3
"垃圾",3
"執行",3
"基金",3
"報國",3
"報家",3
"塔頂",3
"境下",3
"增產",3
"墮胎",3
"壓縮",3
"外乎",3
"外勞",3
"外面",3
"多元",3
"多嗎",3
"多因",3
"多女",3
"多有",3
"多東",3
"多歲",3
"多能",3
"夜班",3
"夠治",3
"夠醫",3
"大人",3
"大便",3
"大全",3
"大可",3
"大因",3
"大很",3
"大生",3
"大約",3
"大腦",3
"天到",3
"天我",3
"天才",3
"天生",3
"天神",3
"太久",3
"太少",3
"太早",3
"太會",3
"太高",3
"夫一",3
"失業",3
"套房",3
"奢侈",3
"女友",3
"女這",3
"她也",3
"她生",3
"她自",3
"她說",3
"好人",3
"好但",3
"好吃",3
"好因",3
"好意",3
"好是",3
"好那",3
"好隊",3
"如不",3
"妳不",3
"妹我",3
"妻感",3
"姑娘",3
"婚但",3
"婚可",3
"婚呢",3
"婚時",3
"婚沒",3
"婚還",3
"媽一",3
"媽了",3
"媽可",3
"媽很",3
"嫁給",3
"子他",3
"子只",3
"子啊",3
"子大",3
"子女",3
"子無",3
"子生",3
"子當",3
"子給",3
"孕的",3
"字塔",3
"存為",3
"孝自",3
"孤單",3
"孩上",3
"孩他",3
"孩八",3
"孩出",3
"孩和",3
"孩喜",3
"孩因",3
"孩女",3
"孩好",3
"孩如",3
"孩教",3
"孩根",3
"孩每",3
"孩玩",3
"孩現",3
"孩當",3
"孩看",3
"孩自",3
"孩花",3
"孩願",3
"孫子",3
"學一",3
"學生",3
"學畢",3
"安靜",3
"完一",3
"完美",3
"定有",3
"定生",3
"定自",3
"定這",3
"家多",3
"家怎",3
"家我",3
"家所",3
"家沒",3
"家產",3
"家用",3
"家說",3
"家還",3
"富人",3
"富差",3
"實現",3
"實話",3
"實說",3
"實際",3
"尊重",3
"對而",3
"小到",3
"小家",3
"小魯",3
"少十",3
"少少",3
"少從",3
"少數",3
"少有",3
"就分",3
"就因",3
"就買",3
"就跟",3
"就這",3
"就過",3
"層的",3
"工要",3
"差距",3
"己人",3
"己可",3
"己和",3
"己小",3
"己跑",3
"己跟",3
"己身",3
"己這",3
"己養",3
"已不",3
"已只",3
"帶大",3
"常有",3
"常都",3
"幫助",3
"幫我",3
"平淡",3
"年2",3
"年人",3
"年代",3
"幾件",3
"幾天",3
"幾萬",3
"底要",3
"度會",3
"廁所",3
"建父",3
"彼此",3
"往結",3
"很少",3
"很愛",3
"很貴",3
"很辛",3
"很高",3
"後在",3
"後所",3
"後有",3
"後生",3
"後結",3
"後都",3
"後養",3
"得呢",3
"得在",3
"得媽",3
"得更",3
"得比",3
"得沒",3
"得癌",3
"得還",3
"得養",3
"從來",3
"復能",3
"忍者",3
"忍耐",3
"忙帶",3
"念研",3
"忽然",3
"性格",3
"性的",3
"恨呢",3
"恨的",3
"恰當",3
"悲哀",3
"悲慘",3
"情形",3
"想不",3
"想出",3
"想去",3
"想得",3
"想當",3
"想說",3
"意義",3
"意被",3
"意見",3
"愛是",3
"感冒",3
"感染",3
"感謝",3
"感還",3
"慢才",3
"慮的",3
"懂的",3
"應付",3
"成媽",3
"成年",3
"成熟",3
"成的",3
"成績",3
"我三",3
"我來",3
"我修",3
"我倒",3
"我其",3
"我最",3
"我大",3
"我姐",3
"我姑",3
"我應",3
"我我",3
"我抱",3
"我拼",3
"我早",3
"我無",3
"我父",3
"我結",3
"我表",3
"我討",3
"我該",3
"我超",3
"我阿",3
"房從",3
"房生",3
"房的",3
"所從",3
"手一",3
"手機",3
"才對",3
"才發",3
"打槍",3
"承受",3
"把他",3
"把錢",3
"拋棄",3
"拼生",3
"拿出",3
"挑戰",3
"捷運",3
"掉我",3
"排名",3
"排除",3
"探索",3
"接觸",3
"接送",3
"撇除",3
"擋箭",3
"擔起",3
"支持",3
"放鬆",3
"故事",3
"教小",3
"敬很",3
"整新",3
"數量",3
"斤的",3
"方是",3
"於生",3
"於結",3
"於這",3
"明年",3
"明是",3
"昨天",3
"是中",3
"是優",3
"是其",3
"是到",3
"是前",3
"是原",3
"是另",3
"是問",3
"是基",3
"是外",3
"是完",3
"是少",3
"是已",3
"是幾",3
"是必",3
"是所",3
"是打",3
"是更",3
"是朋",3
"是極",3
"是每",3
"是活",3
"是犧",3
"是獨",3
"是用",3
"是男",3
"是的",3
"是窮",3
"是第",3
"是經",3
"是認",3
"是需",3
"是非",3
"時光",3
"晚上",3
"晚輩",3
"普遍",3
"暗示",3
"更別",3
"更多",3
"更高",3
"會到",3
"會壓",3
"會多",3
"會好",3
"會對",3
"會影",3
"會怎",3
"會更",3
"會發",3
"會的",3
"會看",3
"會複",3
"會造",3
"有你",3
"有保",3
"有兩",3
"有共",3
"有去",3
"有夠",3
"有就",3
"有幾",3
"有愛",3
"有成",3
"有朋",3
"有種",3
"有義",3
"有要",3
"有關",3
"有餘",3
"有高",3
"服也",3
"望是",3
"本上",3
"本在",3
"本生",3
"本買",3
"板發",3
"果我",3
"某些",3
"根據",3
"格生",3
"業後",3
"樂是",3
"樣一",3
"樣你",3
"樣可",3
"樣對",3
"樣悲",3
"樣有",3
"樣沒",3
"樣買",3
"機器",3
"機我",3
"檔餐",3
"權利",3
"次去",3
"欲望",3
"正在",3
"歲以",3
"歲就",3
"死前",3
"死去",3
"死掉",3
"段時",3
"母沒",3
"母要",3
"比那",3
"水準",3
"求也",3
"決了",3
"決的",3
"沒好",3
"沒差",3
"沒找",3
"沒甚",3
"沒用",3
"沒資",3
"沒遇",3
"沒體",3
"治房",3
"法好",3
"法自",3
"泡泡",3
"洗澡",3
"活不",3
"活很",3
"活環",3
"流浪",3
"消失",3
"減肥",3
"滿滿",3
"漂亮",3
"漸漸",3
"灣的",3
"災難",3
"為反",3
"為工",3
"為想",3
"為止",3
"為結",3
"為身",3
"無力",3
"無聊",3
"無虞",3
"然是",3
"然產",3
"煮飯",3
"煞氣",3
"熟的",3
"爆炸",3
"父親",3
"爽過",3
"牙把",3
"物一",3
"物就",3
"牲了",3
"牲自",3
"狀態",3
"獨子",3
"玩就",3
"班可",3
"班後",3
"班族",3
"現自",3
"球鞋",3
"理所",3
"理的",3
"環保",3
"環遊",3
"甘願",3
"生們",3
"生可",3
"生嗎",3
"生多",3
"生女",3
"生幾",3
"生很",3
"生會",3
"生而",3
"生要",3
"生規",3
"生說",3
"生都",3
"產報",3
"產階",3
"用考",3
"由是",3
"界是",3
"留言",3
"當一",3
"當乾",3
"當了",3
"當你",3
"當個",3
"症一",3
"發文",3
"白和",3
"白領",3
"的2",3
"的下",3
"的份",3
"的全",3
"的共",3
"的最",3
"的動",3
"的原",3
"的去",3
"的呢",3
"的外",3
"的太",3
"的存",3
"的寶",3
"的少",3
"的月",3
"的樣",3
"的為",3
"的無",3
"的爸",3
"的狀",3
"的狗",3
"的現",3
"的畫",3
"的眼",3
"的窮",3
"的立",3
"的老",3
"的而",3
"的能",3
"的脂",3
"的膠",3
"的負",3
"的資",3
"的超",3
"的跟",3
"的路",3
"的辛",3
"的金",3
"的電",3
"的風",3
"的食",3
"的體",3
"目標",3
"直以",3
"直問",3
"相親",3
"看起",3
"真不",3
"真想",3
"真是",3
"真正",3
"睡飽",3
"確不",3
"確是",3
"社區",3
"萬上",3
"萬左",3
"萬起",3
"萬這",3
"私立",3
"租屋",3
"稚園",3
"種事",3
"積極",3
"究所",3
"穿著",3
"笑的",3
"符合",3
"第二",3
"等到",3
"等級",3
"等著",3
"管教",3
"管是",3
"箭牌",3
"粉紅",3
"精神",3
"紀儲",3
"紀到",3
"紅泡",3
"組成",3
"結了",3
"結我",3
"絕不",3
"給人",3
"給原",3
"給太",3
"給的",3
"綁住",3
"綁死",3
"經過",3
"總有",3
"繳稅",3
"罵孝",3
"美食",3
"美麗",3
"習慣",3
"老年",3
"考試",3
"者是",3
"者看",3
"耐心",3
"聊到",3
"聽見",3
"聽起",3
"育費",3
"能回",3
"能念",3
"能會",3
"能有",3
"能生",3
"能給",3
"能花",3
"能讓",3
"臉上",3
"臉書",3
"自費",3
"至連",3
"與其",3
"般人",3
"花了",3
"花在",3
"花多",3
"若不",3
"若是",3
"苦了",3
"苦過",3
"著年",3
"著生",3
"著穿",3
"蓄全",3
"薪1",3
"薪不",3
"薪五",3
"處因",3
"衣櫃",3
"衰老",3
"被他",3
"被問",3
"被我",3
"被罵",3
"補貼",3
"裡一",3
"裡你",3
"裡否",3
"裡有",3
"製的",3
"製跟",3
"製造",3
"褲子",3
"要來",3
"要做",3
"要傳",3
"要努",3
"要就",3
"要帶",3
"要強",3
"要找",3
"要把",3
"要比",3
"要照",3
"要犧",3
"要請",3
"要領",3
"親不",3
"親人",3
"覺好",3
"覺就",3
"解人",3
"解我",3
"記得",3
"許可",3
"話不",3
"話嗎",3
"話就",3
"該可",3
"該多",3
"該怎",3
"該會",3
"該生",3
"該的",3
"該要",3
"該開",3
"認我",3
"說女",3
"說小",3
"說明",3
"論到",3
"論的",3
"講但",3
"講話",3
"變但",3
"變大",3
"變得",3
"變過",3
"讓女",3
"讓孩",3
"象但",3
"財力",3
"財產",3
"貧富",3
"貸款",3
"費到",3
"費給",3
"質不",3
"質也",3
"質會",3
"質的",3
"賺的",3
"贏家",3
"起啊",3
"起床",3
"起房",3
"起跳",3
"起這",3
"起養",3
"超級",3
"越少",3
"越感",3
"趕快",3
"足不",3
"足他",3
"跑來",3
"跟家",3
"身家",3
"身就",3
"身心",3
"身材",3
"車買",3
"輕易",3
"輩們",3
"輪著",3
"近一",3
"退貨",3
"這世",3
"這也",3
"這兩",3
"這篇",3
"這還",3
"這類",3
"通都",3
"速度",3
"進去",3
"逼婚",3
"遊世",3
"遊或",3
"過也",3
"過大",3
"過就",3
"過日",3
"過生",3
"道有",3
"道該",3
"道那",3
"道鬆",3
"遠比",3
"遠都",3
"選的",3
"還一",3
"還得",3
"還能",3
"還說",3
"還過",3
"那一",3
"那位",3
"那如",3
"那少",3
"都來",3
"都快",3
"都能",3
"都變",3
"都買",3
"酷的",3
"醫啊",3
"醫療",3
"重複",3
"重點",3
"金字",3
"錢但",3
"錢就",3
"錢得",3
"錢結",3
"錢而",3
"錢買",3
"錢跟",3
"錢還",3
"錯過",3
"錯都",3
"長的",3
"開口",3
"間但",3
"間在",3
"間就",3
"間還",3
"關於",3
"阿不",3
"阿嬤",3
"降低",3
"限度",3
"陪小",3
"陪我",3
"階層",3
"隻熊",3
"難以",3
"電玩",3
"靠腰",3
"面傷",3
"面是",3
"頂端",3
"順利",3
"題Q",3
"題不",3
"題就",3
"題真",3
"顏面",3
"願望",3
"顧的",3
"養你",3
"養兩",3
"養大",3
"養育",3
"餐吃",3
"體會",3
"體質",3
"高但",3
"高檔",3
"高的",3
"高等",3
"魔法",3
"麵包",3
"麼事",3
"麼低",3
"麼偉",3
"麼做",3
"麼大",3
"麼慢",3
"麼早",3
"麼是",3
"麼理",3
"麼簡",3
"麼還",3
"默默",3
"點也",3
"點小",3
"點沒",3
"點讓",3
"點都",3
"，到",2
"，在",2
"。我",2
"+2",2
"+3",2
"+F",2
"><",2
"0>",2
"04",2
"18",2
"21",2
"28",2
"2公",2
"2歲",2
"2點",2
"33",2
"34",2
"3C",2
"4小",2
"5年",2
"5點",2
"6個",2
"6配",2
"8歲",2
"A>",2
"ab",2
"ah",2
"ak",2
"ap",2
"a一",2
"bo",2
"ca",2
"C工",2
"C葉",2
"dl",2
"do",2
"eb",2
"ec",2
"ed",2
"ee",2
"ef",2
"eo",2
"FF",2
"go",2
"ht",2
"is",2
"li",2
"mm",2
"mp",2
"m昨",2
"ni",2
"nt",2
"of",2
"oi",2
"or",2
"Or",2
"oy",2
"o在",2
"pa",2
"Po",2
"PO",2
"Q我",2
"re",2
"rz",2
"st",2
"tb",2
"Th",2
"up",2
"us",2
"u的",2
"wa",2
"一一",2
"一七",2
"一份",2
"一出",2
"一千",2
"一回",2
"一女",2
"一打",2
"一整",2
"一杯",2
"一棟",2
"一歲",2
"一段",2
"一的",2
"一秒",2
"一身",2
"一關",2
"一陣",2
"七十",2
"三餐",2
"三點",2
"上下",2
"上也",2
"上了",2
"上國",2
"上學",2
"上對",2
"上工",2
"上幼",2
"上很",2
"上理",2
"上留",2
"上短",2
"下你",2
"下成",2
"下才",2
"下次",2
"下沒",2
"下身",2
"不交",2
"不值",2
"不做",2
"不優",2
"不去",2
"不吃",2
"不大",2
"不存",2
"不安",2
"不幫",2
"不建",2
"不後",2
"不必",2
"不恰",2
"不捨",2
"不爽",2
"不當",2
"不確",2
"不肖",2
"不肯",2
"不自",2
"不舒",2
"不解",2
"不認",2
"不說",2
"不論",2
"不變",2
"不贅",2
"不通",2
"不都",2
"不飽",2
"且也",2
"且他",2
"且小",2
"且現",2
"且結",2
"且這",2
"且還",2
"且養",2
"世的",2
"世間",2
"並且",2
"並非",2
"中等",2
"中聯",2
"中都",2
"中開",2
"丸同",2
"久了",2
"久以",2
"久才",2
"之中",2
"乎沒",2
"乏膠",2
"九十",2
"九成",2
"也一",2
"也住",2
"也別",2
"也多",2
"也好",2
"也完",2
"也對",2
"也已",2
"也常",2
"也得",2
"也相",2
"也經",2
"也認",2
"也開",2
"亂借",2
"了E",2
"了下",2
"了乾",2
"了先",2
"了別",2
"了半",2
"了卻",2
"了可",2
"了呢",2
"了啦",2
"了嗎",2
"了基",2
"了多",2
"了女",2
"了好",2
"了媽",2
"了帳",2
"了怎",2
"了想",2
"了才",2
"了改",2
"了根",2
"了照",2
"了父",2
"了狗",2
"了直",2
"了社",2
"了經",2
"了說",2
"了跟",2
"了適",2
"了非",2
"了養",2
"了點",2
"事一",2
"事件",2
"事可",2
"事女",2
"事小",2
"事懇",2
"事沒",2
"事物",2
"事需",2
"二百",2
"些事",2
"些你",2
"些例",2
"些問",2
"些就",2
"些敢",2
"些沒",2
"些煩",2
"些父",2
"些話",2
"些都",2
"亡了",2
"交壞",2
"人並",2
"人之",2
"人人",2
"人們",2
"人做",2
"人其",2
"人到",2
"人力",2
"人努",2
"人卻",2
"人只",2
"人問",2
"人單",2
"人大",2
"人差",2
"人很",2
"人感",2
"人所",2
"人手",2
"人敢",2
"人時",2
"人死",2
"人每",2
"人比",2
"人氣",2
"人洗",2
"人活",2
"人然",2
"人當",2
"人真",2
"人笑",2
"人能",2
"人脈",2
"人親",2
"人討",2
"人越",2
"人辛",2
"人這",2
"人間",2
"人陪",2
"介壽",2
"仍然",2
"仔細",2
"他一",2
"他不",2
"他也",2
"他他",2
"他傳",2
"他先",2
"他出",2
"他可",2
"他命",2
"他如",2
"他對",2
"他小",2
"他帶",2
"他很",2
"他會",2
"他本",2
"他現",2
"他甚",2
"他真",2
"他第",2
"他給",2
"他要",2
"他親",2
"他讓",2
"他跟",2
"付你",2
"代不",2
"代價",2
"代就",2
"代為",2
"代生",2
"代社",2
"代表",2
"代讓",2
"代都",2
"以也",2
"以但",2
"以做",2
"以出",2
"以分",2
"以及",2
"以只",2
"以可",2
"以告",2
"以喜",2
"以回",2
"以外",2
"以存",2
"以學",2
"以對",2
"以就",2
"以才",2
"以現",2
"以當",2
"以考",2
"以自",2
"以被",2
"以身",2
"以這",2
"以過",2
"以隨",2
"件a",2
"件下",2
"件很",2
"件衣",2
"任沒",2
"份工",2
"份的",2
"份給",2
"伴他",2
"伴小",2
"伴就",2
"伴照",2
"伴隨",2
"似的",2
"但他",2
"但偏",2
"但其",2
"但最",2
"但她",2
"但想",2
"但會",2
"但現",2
"但畢",2
"但自",2
"但至",2
"位媽",2
"位年",2
"位的",2
"位給",2
"低不",2
"低成",2
"低標",2
"低等",2
"低限",2
"住在",2
"住院",2
"何不",2
"何另",2
"何我",2
"何時",2
"何況",2
"何父",2
"何要",2
"作一",2
"作到",2
"作就",2
"作有",2
"作還",2
"你問",2
"你喜",2
"你多",2
"你大",2
"你好",2
"你已",2
"你很",2
"你心",2
"你怎",2
"你我",2
"你所",2
"你抽",2
"你拿",2
"你活",2
"你為",2
"你爸",2
"你真",2
"你老",2
"你覺",2
"你講",2
"你那",2
"你阿",2
"佳但",2
"使用",2
"來三",2
"來不",2
"來世",2
"來他",2
"來以",2
"來你",2
"來到",2
"來可",2
"來因",2
"來女",2
"來小",2
"來幫",2
"來年",2
"來想",2
"來找",2
"來根",2
"來比",2
"來照",2
"來當",2
"來發",2
"來讓",2
"來那",2
"來養",2
"依照",2
"依靠",2
"便宜",2
"便我",2
"便當",2
"係但",2
"係吧",2
"保全",2
"信傳",2
"信心",2
"信母",2
"個1",2
"個一",2
"個午",2
"個吧",2
"個感",2
"個時",2
"個晚",2
"個歪",2
"個煮",2
"個父",2
"個生",2
"個能",2
"個還",2
"個阿",2
"個願",2
"個高",2
"個鬼",2
"們也",2
"們來",2
"們分",2
"們反",2
"們在",2
"們就",2
"們應",2
"們所",2
"們是",2
"們有",2
"們根",2
"們沒",2
"們生",2
"們結",2
"們那",2
"們養",2
"倒了",2
"倖存",2
"候也",2
"候你",2
"候因",2
"候女",2
"候就",2
"候是",2
"借精",2
"值太",2
"值得",2
"值班",2
"值的",2
"偏偏",2
"做一",2
"做什",2
"做個",2
"做功",2
"做她",2
"做試",2
"停了",2
"備好",2
"備註",2
"傭人",2
"傳媒",2
"傳承",2
"傳染",2
"傷害",2
"傻眼",2
"傾向",2
"像一",2
"像也",2
"像他",2
"像你",2
"價低",2
"優渥",2
"優缺",2
"優良",2
"元整",2
"兇X",2
"先不",2
"先找",2
"光光",2
"光沒",2
"兒也",2
"兒大",2
"兒就",2
"兒是",2
"兒甚",2
"兒的",2
"兒目",2
"內容",2
"全力",2
"全國",2
"全的",2
"全身",2
"全面",2
"兩件",2
"兩次",2
"兩百",2
"八卦",2
"八歲",2
"公一",2
"公也",2
"公共",2
"公務",2
"公就",2
"公說",2
"公阿",2
"六七",2
"六個",2
"六十",2
"六歲",2
"其當",2
"具玩",2
"典禮",2
"再加",2
"再去",2
"再多",2
"再怎",2
"再想",2
"再是",2
"再生",2
"再看",2
"最小",2
"凍卵",2
"出到",2
"出可",2
"出的",2
"出相",2
"出這",2
"刁難",2
"分人",2
"分就",2
"分擔",2
"分的",2
"分都",2
"分鐘",2
"別多",2
"別是",2
"利但",2
"利都",2
"到1",2
"到2",2
"到4",2
"到三",2
"到什",2
"到你",2
"到去",2
"到只",2
"到好",2
"到如",2
"到快",2
"到想",2
"到時",2
"到死",2
"到比",2
"到沒",2
"到男",2
"到社",2
"到處",2
"到要",2
"到親",2
"到讓",2
"到路",2
"到身",2
